evidencia_id,origem,rodada,claim_ou_campo,framework,dimensao,unidade,documento_id,evidencia,forca,confianca,status
EV-51a2a417ea,strategic_analysis,r1,Ha conflito sobre a extensao do artigo fundador entre dois documentos do mesmo pacote.,SA-13,content_spec,ECO-02,DOC-C01-004,DOC-C01-004 (Execute): 'Escreva primeiro aproximadamente 2.500-3.500 palavras'. DOC-C02-043 e DOC-C02-042: 'Meta atual: 1.200-1.800 palavras e 14-18 paragrafos; a proposta anterior de cerca de 3.000 palavras foi descartada' e RC-040 registra a revisao.,strong,0.85,conflict
EV-019129319f,strategic_analysis,r1,Ha conflito sobre a extensao do artigo fundador entre dois documentos do mesmo pacote.,SA-13,content_spec,ECO-02,DOC-C02-043,DOC-C01-004 (Execute): 'Escreva primeiro aproximadamente 2.500-3.500 palavras'. DOC-C02-043 e DOC-C02-042: 'Meta atual: 1.200-1.800 palavras e 14-18 paragrafos; a proposta anterior de cerca de 3.000 palavras foi descartada' e RC-040 registra a revisao.,strong,0.85,conflict
EV-04336eeb0f,strategic_analysis,r1,Ha conflito sobre a extensao do artigo fundador entre dois documentos do mesmo pacote.,SA-13,content_spec,ECO-02,DOC-C02-042,DOC-C01-004 (Execute): 'Escreva primeiro aproximadamente 2.500-3.500 palavras'. DOC-C02-043 e DOC-C02-042: 'Meta atual: 1.200-1.800 palavras e 14-18 paragrafos; a proposta anterior de cerca de 3.000 palavras foi descartada' e RC-040 registra a revisao.,strong,0.85,conflict
EV-36ecd5dd68,strategic_analysis,r1,Ha conflito sobre a extensao do artigo fundador entre dois documentos do mesmo pacote.,SA-13,content_spec,ECO-02,DOC-C02-014,DOC-C01-004 (Execute): 'Escreva primeiro aproximadamente 2.500-3.500 palavras'. DOC-C02-043 e DOC-C02-042: 'Meta atual: 1.200-1.800 palavras e 14-18 paragrafos; a proposta anterior de cerca de 3.000 palavras foi descartada' e RC-040 registra a revisao.,strong,0.85,conflict
EV-c8cc18ef55,strategic_analysis,r1,O CTA Registry com dez destinos e requisito previo a producao de qualquer peca.,SA-13,cta_registry,ECO-01,DOC-C06-001,DOC-C06-001: 'CTA Registry - obrigatorio antes de produzir. Assim nenhuma peca termina com adicionar CTA depois'; DOC-C02-004 registra SAS-44/CTAREG-01 com DoD '10 CTAs com destino e oferta definidos e publicados no registry'.,strong,0.9,fact
EV-bf62c50f8f,strategic_analysis,r1,O CTA Registry com dez destinos e requisito previo a producao de qualquer peca.,SA-13,cta_registry,ECO-01,DOC-C02-004,DOC-C06-001: 'CTA Registry - obrigatorio antes de produzir. Assim nenhuma peca termina com adicionar CTA depois'; DOC-C02-004 registra SAS-44/CTAREG-01 com DoD '10 CTAs com destino e oferta definidos e publicados no registry'.,strong,0.9,fact
EV-77d4033b5f,strategic_analysis,r1,O CTA Registry com dez destinos e requisito previo a producao de qualquer peca.,SA-13,cta_registry,ECO-01,DOC-C08-003,DOC-C06-001: 'CTA Registry - obrigatorio antes de produzir. Assim nenhuma peca termina com adicionar CTA depois'; DOC-C02-004 registra SAS-44/CTAREG-01 com DoD '10 CTAs com destino e oferta definidos e publicados no registry'.,strong,0.9,fact
EV-45fe8f3a61,strategic_analysis,r1,"As pecas editoriais estao com chamada, destino e brinde por preencher, e a agenda mestra esta vazia.",SA-13,execution_gap,ECO-02,DOC-C10-008,DOC-C10-008: 'chamada principal: [PREENCHER] - destino: [PREENCHER] - brinde: [PREENCHER ou NAO SE APLICA]'; DOC-C14-007: todas as linhas da agenda mestra com Data 'preencher' e Estado 'planejar'.,strong,0.9,fact
EV-c767121944,strategic_analysis,r1,"As pecas editoriais estao com chamada, destino e brinde por preencher, e a agenda mestra esta vazia.",SA-13,execution_gap,ECO-02,DOC-C14-007,DOC-C10-008: 'chamada principal: [PREENCHER] - destino: [PREENCHER] - brinde: [PREENCHER ou NAO SE APLICA]'; DOC-C14-007: todas as linhas da agenda mestra com Data 'preencher' e Estado 'planejar'.,strong,0.9,fact
EV-3f55710594,strategic_analysis,r1,"As pecas editoriais estao com chamada, destino e brinde por preencher, e a agenda mestra esta vazia.",SA-13,execution_gap,ECO-02,DOC-C10-011,DOC-C10-008: 'chamada principal: [PREENCHER] - destino: [PREENCHER] - brinde: [PREENCHER ou NAO SE APLICA]'; DOC-C14-007: todas as linhas da agenda mestra com Data 'preencher' e Estado 'planejar'.,strong,0.9,fact
EV-8cc4e13706,strategic_analysis,r1,"O brinde canonico ainda e uma decisao pendente, e ele e dependencia de tres pecas editoriais.",SA-13,gift_dependency,ECO-01,DOC-C10-029,"DOC-C10-029: 'Decisao pendente - Definir um unico brinde reutilizavel no lancamento'; DOC-C06-001: 'GIFT-001 e uma cadeia propria: asset -> capa -> landing -> formulario -> confirmacao -> entrega/download -> CTA -> tracking -> evidence. Se o artigo depende do GIFT-001, ele nao esta DONE enquanto essa cadeia nao funcionar'.",strong,0.9,fact
EV-13bd4aee96,strategic_analysis,r1,"O brinde canonico ainda e uma decisao pendente, e ele e dependencia de tres pecas editoriais.",SA-13,gift_dependency,ECO-01,DOC-C06-001,"DOC-C10-029: 'Decisao pendente - Definir um unico brinde reutilizavel no lancamento'; DOC-C06-001: 'GIFT-001 e uma cadeia propria: asset -> capa -> landing -> formulario -> confirmacao -> entrega/download -> CTA -> tracking -> evidence. Se o artigo depende do GIFT-001, ele nao esta DONE enquanto essa cadeia nao funcionar'.",strong,0.9,fact
EV-2f5d0fb2cb,strategic_analysis,r1,"O brinde canonico ainda e uma decisao pendente, e ele e dependencia de tres pecas editoriais.",SA-13,gift_dependency,ECO-01,DOC-C10-011,"DOC-C10-029: 'Decisao pendente - Definir um unico brinde reutilizavel no lancamento'; DOC-C06-001: 'GIFT-001 e uma cadeia propria: asset -> capa -> landing -> formulario -> confirmacao -> entrega/download -> CTA -> tracking -> evidence. Se o artigo depende do GIFT-001, ele nao esta DONE enquanto essa cadeia nao funcionar'.",strong,0.9,fact
EV-c2fa6c5212,strategic_analysis,r1,"O brinde canonico ainda e uma decisao pendente, e ele e dependencia de tres pecas editoriais.",SA-13,gift_dependency,ECO-01,DOC-C10-019,"DOC-C10-029: 'Decisao pendente - Definir um unico brinde reutilizavel no lancamento'; DOC-C06-001: 'GIFT-001 e uma cadeia propria: asset -> capa -> landing -> formulario -> confirmacao -> entrega/download -> CTA -> tracking -> evidence. Se o artigo depende do GIFT-001, ele nao esta DONE enquanto essa cadeia nao funcionar'.",strong,0.9,fact
EV-85b7b120cd,strategic_analysis,r1,"O brinde canonico ainda e uma decisao pendente, e ele e dependencia de tres pecas editoriais.",SA-13,gift_dependency,ECO-01,DOC-C10-027,"DOC-C10-029: 'Decisao pendente - Definir um unico brinde reutilizavel no lancamento'; DOC-C06-001: 'GIFT-001 e uma cadeia propria: asset -> capa -> landing -> formulario -> confirmacao -> entrega/download -> CTA -> tracking -> evidence. Se o artigo depende do GIFT-001, ele nao esta DONE enquanto essa cadeia nao funcionar'.",strong,0.9,fact
EV-750f6947f2,strategic_analysis,r1,"O plano de medicao de lancamento cobre a cadeia de conversao, mas nao define metas.",SA-13,measurement,ECO-01,DOC-C16-003,"DOC-C16-003 verifica 'chamada -> destino; formulario -> recebimento; pagamento/cadastro -> confirmacao; download -> arquivo; afiliado -> ligacao identificada; principais eventos de acesso/conversao', sem numero-alvo em nenhum item.",moderate,0.8,fact
EV-3a7747f3cd,strategic_analysis,r1,"O plano de medicao de lancamento cobre a cadeia de conversao, mas nao define metas.",SA-13,measurement,ECO-01,DOC-C14-007,"DOC-C16-003 verifica 'chamada -> destino; formulario -> recebimento; pagamento/cadastro -> confirmacao; download -> arquivo; afiliado -> ligacao identificada; principais eventos de acesso/conversao', sem numero-alvo em nenhum item.",moderate,0.8,fact
EV-9b4dfbeb03,strategic_analysis,r1,O programa de afiliados exige cadastro e IDs por canal que ainda nao foram executados.,SA-13,attribution,ECO-01,DOC-C05-001,DOC-C05-001: 'Pendencia operacional ja definida: AF-SETUP-001 - Cadastrar Amazon Associados + criar IDs de rastreamento + substituir links-base'; DOC-C08-003 lista 'Conteudo com afiliado' dependendo de 'cadastro de associado + ligacao identificada'.,strong,0.9,fact
EV-2180d1aaa1,strategic_analysis,r1,O programa de afiliados exige cadastro e IDs por canal que ainda nao foram executados.,SA-13,attribution,ECO-01,DOC-C08-003,DOC-C05-001: 'Pendencia operacional ja definida: AF-SETUP-001 - Cadastrar Amazon Associados + criar IDs de rastreamento + substituir links-base'; DOC-C08-003 lista 'Conteudo com afiliado' dependendo de 'cadastro de associado + ligacao identificada'.,strong,0.9,fact
EV-d1a2a1a844,strategic_analysis,r1,O programa de afiliados exige cadastro e IDs por canal que ainda nao foram executados.,SA-13,attribution,ECO-01,DOC-C08-007,DOC-C05-001: 'Pendencia operacional ja definida: AF-SETUP-001 - Cadastrar Amazon Associados + criar IDs de rastreamento + substituir links-base'; DOC-C08-003 lista 'Conteudo com afiliado' dependendo de 'cadastro de associado + ligacao identificada'.,strong,0.9,fact
EV-c28d5ae320,strategic_analysis,r1,O dia do lancamento tem escopo negativo explicito: nada de producao em 07/09.,SA-13,launch_day,ECO-01,DOC-C06-001,"DOC-C06-001: 'E: Ativar, Conferir, Observar, Responder, Registrar. Nao e: Editar landing, Terminar video, Produzir post, Cadastrar produto. Se isso estiver acontecendo em 07/09, o Freeze falhou'; DOC-C15-021 marca horas_planejadas 0.",strong,0.9,fact
EV-babf7a9d21,strategic_analysis,r1,O dia do lancamento tem escopo negativo explicito: nada de producao em 07/09.,SA-13,launch_day,ECO-01,DOC-C15-021,"DOC-C06-001: 'E: Ativar, Conferir, Observar, Responder, Registrar. Nao e: Editar landing, Terminar video, Produzir post, Cadastrar produto. Se isso estiver acontecendo em 07/09, o Freeze falhou'; DOC-C15-021 marca horas_planejadas 0.",strong,0.9,fact
EV-24b7517dc6,strategic_analysis,r1,"Nao ha plano de go-to-market para o framework como produto intelectual, apenas uma escada de maturidade.",SA-13,gtm,ECO-03,DOC-C02-031,"DOC-C02-031 (ordem estrategica) e DOC-C02-015 (pipeline de validacao) definem etapas de pesquisa, mas nenhum documento define publico academico-alvo, veiculo, evento ou cronograma de publicacao do white paper.",none,0.8,gap
EV-b6cc37aa22,strategic_analysis,r1,"Nao ha plano de go-to-market para o framework como produto intelectual, apenas uma escada de maturidade.",SA-13,gtm,ECO-03,DOC-C02-015,"DOC-C02-031 (ordem estrategica) e DOC-C02-015 (pipeline de validacao) definem etapas de pesquisa, mas nenhum documento define publico academico-alvo, veiculo, evento ou cronograma de publicacao do white paper.",none,0.8,gap
EV-76ef63fa93,strategic_analysis,r1,"Nao ha plano de go-to-market para o framework como produto intelectual, apenas uma escada de maturidade.",SA-13,gtm,ECO-03,DOC-C02-016,"DOC-C02-031 (ordem estrategica) e DOC-C02-015 (pipeline de validacao) definem etapas de pesquisa, mas nenhum documento define publico academico-alvo, veiculo, evento ou cronograma de publicacao do white paper.",none,0.8,gap
EV-412bf8176f,strategic_analysis,r1,"O GTM do servico se resume a uma pagina, um formulario e uma chamada CH-006 ainda nao funcional.",SA-13,gtm,ECO-07,DOC-C12-006,DOC-C12-006 e DOC-C12-007 tem situacao 'verificar' e chamada principal CH-006; DOC-C09-006 lista 'chamada CH-006 funcionando' como pendencia; DOC-C12-003 define o formulario mas com situacao 'configurar'.,strong,0.85,fact
EV-92e37274c7,strategic_analysis,r1,"O GTM do servico se resume a uma pagina, um formulario e uma chamada CH-006 ainda nao funcional.",SA-13,gtm,ECO-07,DOC-C12-007,DOC-C12-006 e DOC-C12-007 tem situacao 'verificar' e chamada principal CH-006; DOC-C09-006 lista 'chamada CH-006 funcionando' como pendencia; DOC-C12-003 define o formulario mas com situacao 'configurar'.,strong,0.85,fact
EV-d5bbf13997,strategic_analysis,r1,"O GTM do servico se resume a uma pagina, um formulario e uma chamada CH-006 ainda nao funcional.",SA-13,gtm,ECO-07,DOC-C12-003,DOC-C12-006 e DOC-C12-007 tem situacao 'verificar' e chamada principal CH-006; DOC-C09-006 lista 'chamada CH-006 funcionando' como pendencia; DOC-C12-003 define o formulario mas com situacao 'configurar'.,strong,0.85,fact
EV-bb044b1679,strategic_analysis,r1,"O GTM do servico se resume a uma pagina, um formulario e uma chamada CH-006 ainda nao funcional.",SA-13,gtm,ECO-07,DOC-C09-006,DOC-C12-006 e DOC-C12-007 tem situacao 'verificar' e chamada principal CH-006; DOC-C09-006 lista 'chamada CH-006 funcionando' como pendencia; DOC-C12-003 define o formulario mas com situacao 'configurar'.,strong,0.85,fact
EV-864c677b05,strategic_analysis,r1,"A arquitetura de marca separa a publicacao (ativo) do autor (assinatura), decisao explicita e datada.",SA-08B,company,ECO-02,DOC-C01-006,DOC-C01-006: 'Risco Cognitivo -> e a marca editorial; riscocognitivo.org -> e a publicacao/site; @riscocognitivo -> sao os canais da publicacao'; 'Eu evitaria chamar a pagina de Leonardo Batista | Risco Cognitivo no inicio... Risco Cognitivo deve ser o ativo de marca'.,strong,0.9,fact
EV-c870c66d0d,strategic_analysis,r1,"A arquitetura de marca separa a publicacao (ativo) do autor (assinatura), decisao explicita e datada.",SA-08B,company,ECO-02,DOC-C02-043,DOC-C01-006: 'Risco Cognitivo -> e a marca editorial; riscocognitivo.org -> e a publicacao/site; @riscocognitivo -> sao os canais da publicacao'; 'Eu evitaria chamar a pagina de Leonardo Batista | Risco Cognitivo no inicio... Risco Cognitivo deve ser o ativo de marca'.,strong,0.9,fact
EV-f42f8c7e30,strategic_analysis,r1,"O acervo ja possui benchmark competitivo explicito por ferramenta e por eficacia, ainda que com forca de evidencia desigual.",SA-08C,competitor,ECO-01,DOC-C07-007,"Ferramentas: QT-000172 (Notion 30% dificil de configurar), QL-000053 (Trello sem estrutura nativa), QL-000054 (Todoist limitado para iniciar). Eficacia: QT-000177 (Inflow, estudo aberto), QT-000178/179 (videogame terapeutico aprovado, STARS-ADHD-Adult).",moderate,0.75,fact
EV-3a8c47a98b,strategic_analysis,r1,"O acervo ja possui benchmark competitivo explicito por ferramenta e por eficacia, ainda que com forca de evidencia desigual.",SA-08C,competitor,ECO-01,DOC-C07-009,"Ferramentas: QT-000172 (Notion 30% dificil de configurar), QL-000053 (Trello sem estrutura nativa), QL-000054 (Todoist limitado para iniciar). Eficacia: QT-000177 (Inflow, estudo aberto), QT-000178/179 (videogame terapeutico aprovado, STARS-ADHD-Adult).",moderate,0.75,fact
EV-b5b513261b,strategic_analysis,r1,"O leitor-alvo do editorial e definido pelo reconhecimento do problema, nao pelo interesse em produtividade.",SA-08A,customer,ECO-02,DOC-C01-005,DOC-C01-005 troca a pergunta editorial de 'Como ser mais produtivo sendo neurodivergente?' por 'O que pode dar errado entre aquilo que voce pretende fazer e aquilo que efetivamente consegue realizar - e como reduzir esse risco?'.,strong,0.85,fact
EV-a747d7ec01,strategic_analysis,r1,"O leitor-alvo do editorial e definido pelo reconhecimento do problema, nao pelo interesse em produtividade.",SA-08A,customer,ECO-02,DOC-C03-002,DOC-C01-005 troca a pergunta editorial de 'Como ser mais produtivo sendo neurodivergente?' por 'O que pode dar errado entre aquilo que voce pretende fazer e aquilo que efetivamente consegue realizar - e como reduzir esse risco?'.,strong,0.85,fact
EV-4b2c24d932,strategic_analysis,r1,"O leitor-alvo do editorial e definido pelo reconhecimento do problema, nao pelo interesse em produtividade.",SA-08A,customer,ECO-02,DOC-C02-043,DOC-C01-005 troca a pergunta editorial de 'Como ser mais produtivo sendo neurodivergente?' por 'O que pode dar errado entre aquilo que voce pretende fazer e aquilo que efetivamente consegue realizar - e como reduzir esse risco?'.,strong,0.85,fact
EV-249fbf131a,strategic_analysis,r1,Forca: a matriz Gestao de Projetos x TDAH separa nivel de evidencia (B/C) de inferencia de produto (E) linha a linha.,SA-09A,strength,ECO-03,DOC-C07-002,"DOC-C07-002 traz legenda explicita: 'B/C evidencia cientifica/clinica - C sustentacao clinica/publicada - E inferencia ou decisao de produto', e cada uma das 11 linhas carrega sua classificacao e sua fonte (NIMH, PubMed, Springer).",strong,0.9,fact
EV-df1278a725,strategic_analysis,r1,Forca: a matriz Gestao de Projetos x TDAH separa nivel de evidencia (B/C) de inferencia de produto (E) linha a linha.,SA-09A,strength,ECO-03,DOC-C07-003,"DOC-C07-002 traz legenda explicita: 'B/C evidencia cientifica/clinica - C sustentacao clinica/publicada - E inferencia ou decisao de produto', e cada uma das 11 linhas carrega sua classificacao e sua fonte (NIMH, PubMed, Springer).",strong,0.9,fact
EV-0cebb16389,strategic_analysis,r1,Forca: a matriz Gestao de Projetos x TDAH separa nivel de evidencia (B/C) de inferencia de produto (E) linha a linha.,SA-09A,strength,ECO-03,DOC-C07-004,"DOC-C07-002 traz legenda explicita: 'B/C evidencia cientifica/clinica - C sustentacao clinica/publicada - E inferencia ou decisao de produto', e cada uma das 11 linhas carrega sua classificacao e sua fonte (NIMH, PubMed, Springer).",strong,0.9,fact
